Event,Site,Date,Round,White,Black,Result,CurrentPosition,Timezone,ECO,ECOUrl,UTCDate,UTCTime,WhiteElo,BlackElo,TimeControl,Termination,StartTime,EndDate,EndTime,Link,Moves
Live Chess,Chess.com,2024.08.27,-,penguingm1,MagnusCarlsen,0-1,8/2R5/3p4/8/p3pk2/P2r4/4K3/8 w - -,UTC,A50,https://www.chess.com/openings/Indian-Game-Accelerated-Variation-3.Nc3-Bb7-4.Qc2,2024.08.27,21:47:33,3028,3322,180+1,MagnusCarlsen won by resignation,21:47:33,2024.08.27,21:55:08,https://www.chess.com/game/live/118534124207,d4 Nf6 c4 b6 Nc3 Bb7 Qc2 d6 e4 Nbd7 Nge2 g6 Ng3 e5 d5 h5 Be2 a5 Bg5 Bh6 Bxh6 Rxh6 Nf1 Nc5 Ne3 Bc8 O-O Ng4 Qc1 Qh4 h3 Nxe3 Qxe3 Qf4 h4 Qxe3 fxe3 Bd7 a3 a4 Rf6 Ke7 Raf1 Rh7 R6f2 Rg8 Kh2 g5 hxg5 Rxg5 Bd1 h4 Bc2 Rhg7 Ne2 Rg3 Nc3 h3 Rg1 Rxe3 g3 Nd3 Nd1 Nxf2 Nxe3 Ng4+ Nxg4 Rxg4 Rf1 Rg8 Bd3 Rb8 Rf3 b5 cxb5 Bxb5 Kxh3 Bd7+ g4 Rxb2 Bf1 Rb1 Kg3 Re1 Bd3 Rg1+ Kf2 Rxg4 Re3 f5 exf5 Kf6 Ke1 Bxf5 Bb5 Rd4 Bc6 e4 Rc3 Ke5 Bb7 Bg4 Ba6 Kf4 Be2 Bxe2 Kxe2 Rxd5 Rxc7 Rd3
Live Chess,Chess.com,2024.08.27,-,MagnusCarlsen,Oleksandr_Bortnyk,0-1,8/7p/6k1/5p2/3K1P2/6P1/2n5/8 w - -,UTC,A15,https://www.chess.com/openings/English-Opening-Anglo-Indian-Kings-Knight-Queens-Indian-Formation...5.d4-Bg7-6.O-O-O-O,2024.08.27,21:59:00,3309,3099,180+1,Oleksandr_Bortnyk won by resignation,21:59:00,2024.08.27,22:07:17,https://www.chess.com/game/live/118534735617,d4 Nf6 Nf3 b6 g3 Bb7 Bg2 g6 O-O Bg7 c4 O-O Bf4 d6 Qc2 Be4 Qc1 Re8 Nc3 Bb7 d5 a5 e4 Nfd7 Bh6 Bh8 Qe3 Na6 Rad1 Nac5 Rfe1 e6 dxe6 Rxe6 Nd4 Re8 h3 a4 Nd5 Ne5 Qe2 Ba6 b3 axb3 axb3 c6 Ne3 Qc7 b4 Na4 Qc2 Bb7 f4 Nd7 Ng4 b5 cxb5 Qb6 Qf2 cxb5 Kh2 Nc3 Rd3 Nxe4 Qe3 Nef6 Qd2 Nxg4+ hxg4 Rxe1 Bxb7 Rae8 Bf3 Nf6 Kg2 Ra1 Ne2 Ne4 Re3 Qb7 Qd3 f5 gxf5 gxf5 Qb3+ Qf7 Qd3 d5 Qxb5 Bg7 Bxg7 Kxg7 Rd3 Ra2 Rxd5 Nc3 Qc5 Rexe2+ Bxe2 Rxe2+ Kf3 Qxd5+ Qxd5 Nxd5 Kxe2 Nxb4 Ke3 Kg6 Kd4 Nc2+
Live Chess,Chess.com,2024.08.27,-,Harsha_Bharathakoti,MagnusCarlsen,1/2-1/2,8/6k1/2R5/7p/1p2pR1P/1P2P3/q4P2/3K4 w - -,UTC,A15,https://www.chess.com/openings/English-Opening-Anglo-Indian-Kings-Knight-Queens-Indian-Formation...5.O-O-Bg7-6.Nc3-O-O,2024.08.27,22:09:24,2989,3303,180+1,Game drawn by repetition,22:09:24,2024.08.27,22:17:02,https://www.chess.com/game/live/118535336081,Nf3 Nf6 c4 b6 g3 Bb7 Bg2 g6 O-O Bg7 Nc3 O-O b3 e6 Bb2 Na6 d4 d5 Ne5 Qe7 cxd5 exd5 Rc1 Rfd8 e3 c5 Re1 Rac8 Nb5 Ba8 dxc5 bxc5 Nd3 Ne4 Bxg7 Kxg7 Nc3 Qf6 Qc2 Nb4 Nxb4 cxb4 Nxe4 dxe4 Qxc8 Rxc8 Rxc8 Bd5 Rd1 Be6 Rc7 Qb2 Rxa7 Bg4 Re1 Qd2 Ra1 Qb2 Re1 Bf3 Bf1 h5 h4 g5 Bc4 gxh4 Rxf7+ Kh6 gxh4 Qd2 Kf1 Qd6 Rf4 Qg6 Rc1 Qg7 Be2 Bxe2+ Kxe2 Qb2+ Kd1 Qxa2 Rc6+ Kg7 Rc7+ Kg6 Rc6+ Kg7 Rc7+ Kg6 Rc6+ Kg7
Live Chess,Chess.com,2024.08.27,-,MagnusCarlsen,Ajedrez_de_Locos,1-0,3r1qk1/3r1p1p/1Q1Np1pP/2n1P3/3R1P2/8/6P1/3R2K1 b - -,UTC,E24,https://www.chess.com/openings/Nimzo-Indian-Defense-Samisch-Variation...6.f3-Nc6-7.e4-Ba6,2024.08.27,22:20:19,3304,2890,180+1,MagnusCarlsen won on time,22:20:19,2024.08.27,22:28:04,https://www.chess.com/game/live/118535941037,d4 Nf6 c4 e6 Nc3 Bb4 a3 Bxc3+ bxc3 Nc6 f3 b6 e4 Ba6 Bd3 Na5 Qe2 d6 f4 Nd7 Nf3 O-O O-O c5 e5 g6 Ng5 Nb3 Rb1 Nxc1 Rbxc1 cxd4 Ne4 dxc3 Nxd6 Nc5 Rxc3 Nb7 c5 Bxd3 Rxd3 Nxc5 Rd4 Qe7 Rfd1 Rad8 Qe3 Rd7 h4 Rfd8 h5 Nb7 h6 Nc5 Qg3 Kf8 Kh2 Nb7 Qc3 Nc5 Kg1 Kg8 Qg3 Kf8 a4 Nb7 Qc3 Nc5 a5 Kg8 Qb4 Qf8 axb6 axb6 Qxb6
Live Chess,Chess.com,2024.08.27,-,vugarrasulov,MagnusCarlsen,0-1,5k2/2p5/5b2/1p3P2/p1b1pQ2/2P2pP1/1P3P1K/5q2 w - -,UTC,A48,https://www.chess.com/openings/Indian-Game-Knights-Variation-East-Indian-Defense...5.Bd3-O-O-6.O-O-Nc6,2024.08.27,22:39:25,3010,3307,180+1,MagnusCarlsen won by resignation,22:39:25,2024.08.27,22:46:28,https://www.chess.com/game/live/118537130315,e4 g6 d4 d6 Nf3 Nf6 Bd3 Bg7 O-O O-O Nbd2 Nc6 Re1 e5 dxe5 dxe5 Nc4 Qe7 Bg5 Rd8 Qc1 Bg4 Qe3 h6 Bh4 g5 Bg3 Nh5 Bf1 Nf4 c3 a5 a4 Be6 Rad1 b6 h4 Bf6 hxg5 hxg5 Nh2 Kg7 Qf3 Rxd1 Rxd1 Rd8 Ne3 Rxd1 Qxd1 Qd7 Qf3 Ne7 Nhg4 Qxa4 Bxf4 gxf4 Qh3 Bg5 Qh5 f6 Nf5+ Nxf5 exf5 Bf7 Qh3 Qd1 Nh2 e4 g3 f3 Qg4 Qe1 Qh3 a4 Ng4 b5 Nxf6 Bxf6 Qg4+ Kf8 Qf4 Bc4 Kh2 Qxf1
Live Chess,Chess.com,2024.08.27,-,MagnusCarlsen,mishanick,1/2-1/2,8/8/8/4k3/8/8/5K2/8 b - -,UTC,A45,https://www.chess.com/openings/Indian-Game...4.c3-Nc6-5.Nd2-e6,2024.08.27,22:50:10,3302,3069,180+1,Game drawn by insufficient material,22:50:10,2024.08.27,22:58:01,https://www.chess.com/game/live/118537735067,d4 d5 Bf4 Nf6 e3 c5 c3 Nc6 Nd2 e6 g3 Bd6 Bxd6 Qxd6 f4 a5 a4 b6 Ngf3 Ba6 Bxa6 Rxa6 Ne5 O-O g4 cxd4 exd4 Nd7 O-O Raa8 Qe2 f6 Nxd7 Qxd7 Rae1 Rae8 h3 Nd8 Qa6 Qc6 Re3 Nf7 Rfe1 Re7 Qb5 Qxb5 axb5 Rfe8 c4 Nd6 cxd5 Kf7 dxe6+ Rxe6 Rxe6 Rxe6 Rc1 Nxb5 d5 Rd6 Nc4 Rxd5 Nxb6 Rd2 Nc4 Re2 Ra1 Rc2 b3 Nd4 Rxa5 Ne2+ Kf1 Nxf4 Ra7+ Kg6 h4 h5 gxh5+ Nxh5 Rc7 Kh6 b4 Nf4 b5 Nd5 Rd7 Rxc4 Rxd5 Rxh4 Ke2 Rb4 Kd3 g5 Kc3 Rb1 Kc2 Rb4 Kc3 Rb1 Kc2 Re1 b6 Re8 b7 g4 Rb5 Rb8 Kd3 f5 Ke3 Kg5 Kf2 Kf4 Rb4+ Kg5 Kg3 f4+ Rxf4 Rxb7 Rxg4+ Kf5 Rf4+ Ke5 Rf2 Rg7+ Kf3 Rf7+ Ke3 Rxf2 Kxf2
Live Chess,Chess.com,2024.08.27,-,Jospem,MagnusCarlsen,1-0,8/7k/3p3P/3P2P1/3b2K1/8/4B3/8 b - -,UTC,B07,https://www.chess.com/openings/Pirc-Defense...7.Re1-e5-8.h3-Re8,2024.08.27,23:00:23,3141,3290,180+1,Jospem won by resignation,23:00:23,2024.08.27,23:10:57,https://www.chess.com/game/live/118538333841,e4 g6 d4 d6 c3 Nf6 Bd3 Bg7 Nf3 O-O O-O Nc6 h3 e5 Re1 Re8 d5 Nb8 c4 a5 Nc3 Na6 Be3 Nd7 a3 Nac5 Bc2 Nb6 b4 axb4 axb4 Rxa1 Qxa1 Na6 Bxb6 cxb6 Qa3 f5 Nb5 Bh6 Qb3 Rf8 Qc3 Qf6 Qb3 Bd7 Nc3 Bf4 Bd3 Qe7 Ra1 Rb8 Re1 Qf8 Ne2 fxe4 Bxe4 Bh6 Ng3 Rc8 Bd3 Nb8 Bb1 Bf4 Ne4 Bf5 c5 bxc5 bxc5 Bxe4 Bxe4 Rxc5 Qxb7 Qc8 Qb6 Qc7 Qb1 Kg7 g3 Bh6 Kg2 Nd7 Nh4 Bg5 Nf3 Bc1 Nh4 Nf8 Re2 Bg5 Nf3 Rc1 Qb2 Bf6 Rc2 Rxc2 Qxc2 Qxc2 Bxc2 Nd7 Nd2 Bd8 Ne4 Bc7 Kf3 Nb6 Bb3 Nc8 Bc2 Ne7 Bb3 Nf5 Bc4 Kf8 h4 Ke7 Kg2 Bb6 Bd3 h6 Nd2 Kf6 Ne4+ Kg7 Nd2 Nd4 Ne4 Bc7 Nc3 Nb3 Nb5 Bb8 Bc4 Nc5 Nc3 e4 f3 exf3+ Kxf3 Nd7 Bb5 Ne5+ Kf4 Ba7 Ne4 Nf7 Be8 Nd8 Kf3 Bb8 Bd7 Nf7 Be6 Ne5+ Ke2 Bc7 Ke3 Kf8 Ke2 Ke7 Ke3 Bb6+ Ke2 Nc4 Kf3 Bd4 Ke2 Be5 g4 Bf4 h5 g5 Nf2 Kf6 Nd3 Be3 Bf5 Bd4 Be4 Ne3 Bf3 Ke7 Nb4 Bc5 Nd3 Bb6 Nb4 Kd7 Nc6 Bc5 Na5 Kc7 Nc6 Nc4 Kd3 Nb2+ Ke4 Nc4 Kf5 Nd2 Be2 Nb3 Kg6 Nd4 Nxd4 Bxd4 Kxh6 Kd7 Kxg5 Ke7 Kf5 Kf7 g5 Kg7 h6+ Kh7 Kg4
Live Chess,Chess.com,2024.08.30,-,MagnusCarlsen,pheonixking2000,1-0,4Rb1k/7r/3q4/4p3/1p1pP3/1B1P1QP1/5PK1/8 b - -,UTC,B10,https://www.chess.com/openings/Caro-Kann-Defense-Breyer-Variation...6.Bg2-Ne7-7.O-O-O-O-8.Re1,2024.08.30,21:41:34,3292,2948,180,MagnusCarlsen won by resignation,21:41:34,2024.08.30,21:47:26,https://www.chess.com/game/live/118792844119,e4 c6 Nf3 d5 d3 g6 Nbd2 Bg7 g3 e5 Bg2 Ne7 O-O O-O Re1 Nd7 a4 a5 b3 d4 Nc4 b5 Nd6 Qc7 Nxc8 Nxc8 h4 h6 Bh3 Ncb6 h5 g5 Nxg5 hxg5 Bxg5 Qd6 Bf5 Kh8 h6 Bf6 Bd2 Rg8 Kg2 Bg5 h7 Rg7 axb5 cxb5 Bxa5 Re8 Bxb6 Nxb6 Rh1 Nc8 Qf3 Ne7 Bg4 Rf8 Ra7 Nc6 Rd7 Qc5 Rh5 Be7 Rh6 Nb8 Rb7 Bd8 Rxb8 Qxc2 Rc8 Qxb3 Rd6 Be7 Rxf8+ Bxf8 Rd8 Qa3 Re8 Qd6 Be6 b4 Bxf7 Rxh7 Bb3
Live Chess,Chess.com,2024.08.30,-,pheonixking2000,MagnusCarlsen,0-1,6k1/pq3pbp/n7/2p3pN/2Qr4/1P2p1PK/P4P1P/2R2R2 w - -,UTC,A15,https://www.chess.com/openings/English-Opening-Anglo-Indian-Kings-Knight-Queens-Indian-Formation...5.b3-Bg7-6.Bb2-O-O-7.O-O,2024.08.30,21:47:30,2946,3294,180,MagnusCarlsen won by resignation,21:47:30,2024.08.30,21:51:41,https://www.chess.com/game/live/118793404791,b3 g6 Bb2 Nf6 Nf3 Bg7 g3 b6 Bg2 Bb7 c4 O-O O-O e6 Nc3 Na6 Rc1 Qe7 d4 d5 Ne5 Rfd8 e3 c5 cxd5 exd5 Nd3 Ne4 dxc5 bxc5 Qc2 Nxc3 Bxc3 d4 Ba5 Bxg2 Kxg2 dxe3 Bxd8 Rxd8 Nf4 Rd2 Qc4 Qb7+ Kh3 g5 Nh5 Rd4
Live Chess,Chess.com,2024.08.30,-,MagnusCarlsen,pheonixking2000,1-0,1k5r/1p6/4P2p/2QR4/2p4R/P1P2rP1/1P3Pq1/4K3 b - -,UTC,B22,https://www.chess.com/openings/Alapin-Sicilian-Defense...3.Nf3-d5-4.e5-Nc6,2024.08.30,21:51:43,3296,2944,180,MagnusCarlsen won by resignation,21:51:43,2024.08.30,21:57:13,https://www.chess.com/game/live/118793443397,e4 e6 Nf3 d5 e5 c5 c3 Nc6 g3 g5 h3 h6 d4 Qb6 a3 c4 Ng1 Nge7 h4 gxh4 Rxh4 Bd7 Nf3 Na5 Nbd2 Nf5 Rh5 O-O-O Be2 Bg7 Nf1 Nb3 Rb1 Nxc1 Qxc1 f6 Ne3 fxe5 Nxf5 exf5 Nxe5 Bxe5 dxe5 f4 Qxf4 Rdf8 Qd4 Qg6 Rd1 Be6 Qxa7 Bg4 Bxg4+ Qxg4 Rh4 Qf3 Qe3 Qg2 e6 Rf3 Qc5+ Kb8 Rxd5
Live Chess,Chess.com,2024.08.30,-,pheonixking2000,MagnusCarlsen,0-1,2r5/5p1k/6pb/p1p4p/2P2q2/2Q1n3/PBR4P/3R2K1 w - -,UTC,A46,https://www.chess.com/openings/Indian-Game-Tartakower-Defense...4.b3-Bg7-5.Bb2-O-O-6.Bg2,2024.08.30,21:57:17,2942,3298,180,MagnusCarlsen won by resignation,21:57:17,2024.08.30,22:02:58,https://www.chess.com/game/live/118794002033,b3 Nf6 Bb2 g6 Nf3 Bg7 g3 O-O Bg2 d6 d4 b5 c4 bxc4 Nfd2 c6 Nxc4 a5 Nc3 Ba6 O-O Qc7 Rc1 Nbd7 Qc2 Rfc8 Rfd1 h5 e4 Bh6 f4 e5 dxe5 dxe5 Bh3 Bxc4 bxc4 exf4 e5 Nxe5 Bxc8 Rxc8 Ne4 Nxe4 Qxe4 Ng4 Qd4 Kh7 gxf4 c5 Qc3 Qxf4 Rc2 Ne3
Live Chess,Chess.com,2024.08.30,-,MagnusCarlsen,pheonixking2000,1-0,5r2/3k1p2/8/1R6/1p6/6P1/1P3PK1/8 b - -,UTC,B70,https://www.chess.com/openings/Sicilian-Defense-Open-Dragon-Classical-Variation...9.Nb3-Be6-10.Bf1-a5-11.a4,2024.08.30,22:03:04,3300,2940,180,MagnusCarlsen won by resignation,22:03:04,2024.08.30,22:08:47,https://www.chess.com/game/live/118794563925,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 Nc6 Be2 g6 O-O Bg7 Nb3 O-O Re1 a5 a4 Be6 Bf1 Bxb3 cxb3 Nd7 Be3 Rc8 Rc1 Nc5 Bb5 Ne6 Bc4 Ned4 h4 e6 h5 Qh4 g3 Qxh5 Qxh5 gxh5 Kg2 Nb4 Rh1 Rc5 Rcd1 Nbc2 Bf4 Be5 Bxe5 Rxe5 Rd2 Kh8 Rhd1 h4 Ne2 d5 exd5 exd5 Nxd4 Nxd4 Rxd4 dxc4 Rxh4 cxb3 Rdh1 Kg7 Rxh7+ Kf6 R1h6+ Ke7 Rb6 Re4 Rxb7+ Kf6 Rb6+ Ke7 Rh5 Rxa4 Re5+ Kd7 Rxb3 Rb4 Rxb4 axb4 Rb5
Live Chess,Chess.com,2024.08.30,-,pheonixking2000,MagnusCarlsen,0-1,r2qk2r/1p2Np2/2pp1Pp1/p1n1p2p/2PbP1b1/P2P1QPP/1P4BK/1RB2R2 w kq -,UTC,A20,https://www.chess.com/openings/English-Opening-Kings-English-Variation...3.Bg2-h6-4.Nc3-Bb4,2024.08.30,22:08:53,2938,3302,180,MagnusCarlsen won by resignation,22:08:53,2024.08.30,22:12:47,https://www.chess.com/game/live/118794613889,c4 e5 g3 Nf6 Bg2 h6 Nc3 Bb4 e4 Nc6 Nge2 Bc5 h3 d6 d3 a5 a3 Nd7 O-O Nf8 Kh2 Ne6 f4 Bd7 Nd5 Ncd4 Nxd4 Bxd4 Qg4 c6 f5 h5 Qf3 Nc5 f6 g6 Ne7 Be6 Rb1 Bg4
Live Chess,Chess.com,2024.08.31,-,artin10862,MagnusCarlsen,0-1,r3kb1r/1pp3p1/4b2p/1P3B1q/p7/PnN4N/RB1P1PnP/1Q1K3R w kq -,UTC,A10,https://www.chess.com/openings/English-Opening,2024.08.31,09:02:31,2936,3304,180,MagnusCarlsen won by resignation,09:02:31,2024.08.31,09:05:41,https://www.chess.com/game/live/118833644339,c4 Na6 a3 e5 Nc3 Nf6 Nf3 e4 Ng5 Nc5 b4 h6 Nh3 Ne6 Qc2 a5 b5 Nd4 Qb1 d5 cxd5 a4 Nxe4 Nb3 Bb2 Nxd5 Ra2 Be6 e3 f5 Nc3 Nxe3 Bd3 Nxg2+ Kd1 Qh4 Bxf5 Qh5+
Live Chess,Chess.com,2024.08.31,-,MagnusCarlsen,artin10862,1-0,8/3kn3/5K1P/pp4P1/8/8/PP6/8 b - -,UTC,D00,https://www.chess.com/openings/Queens-Pawn-Opening-Accelerated-London-System-2...e6-3.e3-Bd6,2024.08.31,09:05:52,3306,2934,180,MagnusCarlsen won by resignation,09:05:52,2024.08.31,09:10:59,https://www.chess.com/game/live/118834187723,d4 d5 Bf4 e6 e3 Bd6 Qg4 Nf6 Qxg7 Rg8 Qh6 Rg6 Qh4 Rg4 Qh3 Bxf4 exf4 Rxf4 Ne2 Rg4 Nbc3 c5 O-O-O Nc6 dxc5 Qa5 Qe3 Ne7 h3 Rg8 g4 Nd7 Nd4 Qxc5 f4 b6 Bb5 a6 Bxd7+ Bxd7 Rhe1 O-O-O f5 Rde8 fxe6 fxe6 Nxe6 Qxe3+ Rxe3 Nc6 Nxd5 Bxe6 Nf6 Bf7 Rxe8+ Rxe8 Nxe8 Bxe8 Rd6 Kc7 Rf6 Kd7 h4 Ke7 g5 b5 Kd2 a5 Ke3 Nb4 Rh6 Nxc2+ Kf4 Nb4 Rxh7+ Kd6 h5 Nd5+ Kf5 Bd7+ Rxd7+ Kxd7 h6 Ne7+ Kf6
Live Chess,Chess.com,2024.09.02,-,Tapuah,MagnusCarlsen,0-1,5r2/2k3p1/2p5/p3n3/N3P2p/P3K2P/BP1pbRP1/8 w - -,UTC,B93,https://www.chess.com/openings/Sicilian-Defense-Open-Najdorf-Amsterdam-Variation-6...Nc6,2024.09.02,21:55:08,2966,3308,180,MagnusCarlsen won by resignation,21:55:08,2024.09.02,21:59:41,https://www.chess.com/game/live/119053183113,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 f4 Nc6 Be2 e5 Nxc6 bxc6 fxe5 dxe5 Qxd8+ Kxd8 Be3 Be6 O-O-O+ Kc7 a3 Be7 Rhf1 h5 h3 h4 Bd3 a5 Na4 Nd7 c4 Rh5 Kc2 Bg5 Be2 Bxe3 Bxh5 Bxc4 Rf3 Bd4 Bxf7 Be2 Rxd4 exd4 Rf2 d3+ Kd2 Rf8 Ke3 Ne5 Ba2 d2
Live Chess,Chess.com,2024.09.03,-,Itay121,MagnusCarlsen,0-1,3rk3/3n4/p2Rbr2/1p2p2p/8/1P4P1/P2R1p1n/5K2 w - -,UTC,B00,https://www.chess.com/openings/Kings-Pawn-Opening-Carr-Defense-2.d4,2024.09.03,15:00:01,2541,3308,180+1,MagnusCarlsen won by resignation,15:00:01,2024.09.03,15:06:49,https://www.chess.com/game/live/119114450321,d4 h6 e4 a6 Nf3 e6 Bd3 c5 c3 g5 h4 g4 Ne5 h5 O-O b5 Bg5 Be7 f4 d6 Nxf7 Kxf7 Nd2 cxd4 f5 Bxg5 fxe6+ Ke8 hxg5 Qxg5 Nb3 dxc3 e5 dxe5 Rc1 Bxe6 Rxc3 Nd7 Be4 Rd8 Qd6 Rh6 Nc5 Qe7 Qd2 Nxc5 Bc6+ Nd7 Rd3 Rf6 Rd1 Qc5+ Kh1 Qxc6 Rd6 Qc4 b3 Qf4 Qc2 g3 Kg1 Qf2+ Qxf2 gxf2+ Kf1 Nh6 R1d2 Ng4 g3 Nh2+
Live Chess,Chess.com,2024.09.03,-,MagnusCarlsen,ArtemDyachuk,1-0,8/1p4qk/2b1Q1pp/1r6/1P4N1/7P/5PP1/4R1K1 b - -,UTC,A20,https://www.chess.com/openings/English-Opening-Kings-English-Variation-2.a3-Nf6,2024.09.03,15:11:24,3308,2693,180+1,MagnusCarlsen won on time,15:11:24,2024.09.03,15:18:32,https://www.chess.com/game/live/119115066801,a3 e5 c4 Nf6 d3 g6 Nf3 d6 Nc3 Bg7 e4 O-O Be2 Nbd7 O-O Re8 b4 a5 Rb1 axb4 axb4 Nf8 h3 h6 Re1 c6 Bf1 Kh7 Be3 d5 exd5 cxd5 d4 exd4 Bxd4 dxc4 Bxc4 Be6 Bb5 Bd7 Rxe8 Bxe8 Bc4 Rc8 Bb3 Qc7 Qe2 Bc6 Ne5 Be8 Rd1 Rd8 Qe3 Ne6 Bxe6 fxe6 Re1 Nd5 Nxd5 Rxd5 Nf3 Qe7 Bxg7 Qxg7 Qxe6 Bc6 Ne5 Rb5 Ng4
Live Chess,Chess.com,2024.09.03,-,Zhigalko_Sergei,MagnusCarlsen,0-1,R6Q/3n1p1p/2p3pk/1p2p3/4Pq1P/3r2NK/6P1/8 w - -,UTC,B08,https://www.chess.com/openings/Pirc-Defense-Classical-Schlechter-Variation-5...O-O-6.Be3-c6-7.a4,2024.09.03,15:22:50,2880,3309,180+1,MagnusCarlsen won on time,15:22:50,2024.09.03,15:29:47,https://www.chess.com/game/live/119116162635,e4 g6 d4 d6 Nc3 c6 Nf3 Nf6 h3 Bg7 a4 O-O Be3 Qa5 Bd3 e5 O-O Nbd7 Re1 Re8 Bc4 exd4 Bxd4 Ne5 Nxe5 dxe5 Be3 Be6 Qe2 Qb4 Bxe6 Rxe6 Bc1 Rd8 a5 b5 axb6 axb6 Ra4 Qf8 Ra7 b5 Be3 Bh6 Rea1 Bxe3 Qxe3 Qb4 Qb6 Red6 Qc7 R8d7 Qc8+ Kg7 Rxd7 Nxd7 Ra8 Qxb2 Ne2 Qxc2 Ng3 Rd1+ Kh2 Qxf2 h4 Qf4 Kh3 Rd3 Qh8+ Kh6
Live Chess,Chess.com,2024.09.03,-,MagnusCarlsen,maciek_92,1-0,5k1r/1R6/p1r1bN1P/P3K1p1/2PR4/8/5P2/8 b - -,UTC,A00,https://www.chess.com/openings/Kadas-Opening-1...d5-2.d4,2024.09.03,15:33:48,3311,2953,180+1,MagnusCarlsen won on time,15:33:48,2024.09.03,15:41:17,https://www.chess.com/game/live/119116774589,h4 d5 d4 Nf6 e3 c5 c4 cxd4 exd4 Nc6 Nc3 g6 h5 dxc4 d5 Ne5 Bf4 Nd3+ Bxd3 cxd3 Qxd3 Bf5 Qb5+ Qd7 Qxd7+ Bxd7 hxg6 fxg6 Nf3 Bg7 O-O-O O-O Rhe1 Rae8 Be5 Bg4 Rd3 Bf5 Rd4 Bh6+ Bf4 Bxf4+ Rxf4 Rc8 Rd4 Rc7 Ne5 Rd8 Kd2 Kg7 g4 Bc8 g5 Ne8 Rh1 Nd6 Rdh4 Rh8 a4 Bf5 b3 a6 Nc4 Rd7 Ke3 Nxc4+ bxc4 e6 a5 exd5 Nxd5 Rd6 Kd4 Be6 Ke5 Rc6 Nf6 h5 gxh6+ Kf7 Rb1 g5 Rxb7+ Kf8 Rd4
Live Chess,Chess.com,2024.09.03,-,Fandorine,MagnusCarlsen,0-1,3r2k1/4Qp1p/4p1pP/8/5b2/P7/5PK1/3q4 w - -,UTC,A15,https://www.chess.com/openings/English-Opening-Anglo-Indian-Kings-Knight-Queens-Indian-Formation...5.d4-Bg7-6.O-O-O-O,2024.09.03,15:49:28,2962,3313,180+1,MagnusCarlsen won by resignation,15:49:28,2024.09.03,15:57:10,https://www.chess.com/game/live/119117444799,Nf3 Nf6 c4 b6 g3 Bb7 Bg2 g6 O-O Bg7 d4 O-O h4 c5 d5 b5 cxb5 Bxd5 h5 a6 Nc3 Bb7 h6 Bh8 bxa6 Rxa6 Bg5 d5 e3 Nbd7 Qe2 Qa8 Rfd1 Rc8 Rac1 e6 Ne1 Ne5 Nd3 Nxd3 Qxd3 Nd7 Qe2 c4 a3 Nc5 e4 d4 Qxc4 dxc3 Rxc3 Rac6 e5 R6c7 Bxb7 Qxb7 Rd6 Bxe5 Rd8+ Rxd8 Bxd8 Rd7 Rc1 Rxd8 Qxc5 Qxb2 Rf1 Qd4 Qe7 Bxg3 Kg2 Bf4 Rd1 Qxd1
Live Chess,Chess.com,2024.09.03,-,MagnusCarlsen,Oleksandr_Bortnyk,1-0,5NK1/5BP1/5r1k/8/8/8/8/8 b - -,UTC,B03,https://www.chess.com/openings/Alekhines-Defense-Four-Pawns-Attack...6.fxe5-Bf5-7.Nc3-e6-8.Nf3,2024.09.03,16:01:27,3317,3106,180+1,MagnusCarlsen won on time,16:01:27,2024.09.03,16:11:09,https://www.chess.com/game/live/119118068375,e4 Nf6 e5 Nd5 c4 Nb6 d4 d6 f4 dxe5 fxe5 Bf5 Nc3 e6 Nf3 Bb4 Be2 c5 O-O O-O Bg5 Qd7 Nb5 cxd4 Nfxd4 Bg6 a3 Be7 Bxe7 Qxe7 b4 N8d7 Nf3 Rfd8 Qd6 Qf8 Rfd1 a6 Qxf8+ Kxf8 Nd6 Rab8 Rd4 Na4 Rc1 Ndb6 Nh4 Nd7 Nxg6+ hxg6 Re4 Nxe5 Nxb7 Nd3 Nxd8 Nxc1 Nc6 Rc8 b5 Nc3 Bf3 Nxe4 Bxe4 axb5 cxb5 Nb3 a4 f5 Bf3 g5 h3 e5 Bd5 Nc5 a5 Ra8 b6 e4 Kf2 Nb7 Nd4 Rxa5 Bxb7 Ra2+ Ke3 Rb2 Nxf5 Rxb6 Bxe4 g6 Nd4 Kf7 Nf3 Kf6 Kf2 Rb4 Bd3 g4 hxg4 Rxg4 g3 Ra4 Ke3 g5 Nd2 Ke5 Ne4 g4 Nf2 Rb4 Bc2 Rc4 Bd1 Rc3+ Nd3+ Kf5 Ba4 Kg5 Bd7 Ra3 Kd4 Ra1 Nc5 Rd1+ Ke5 Re1+ Ne4+ Kh5 Be8+ Kh6 Kf4 Kg7 Bd7 Rf1+ Kg5 Rd1 Bxg4 Rd5+ Bf5 Ra5 g4 Re5 Nf6 Ra5 Nh5+ Kf7 Kh6 Ra6+ Kh7 Ra5 Bg6+ Ke6 Kh6 Ke5 g5 Ra6 Kg7 Ra7+ Bf7 Kf5 g6 Kg5 Nf6 Ra6 Nh7+ Kf5 Nf8 Kg5 Kh7 Rf6 Kg8 Kh6 g7
